customer_id,age,city,employment_type,tenure_at_bank_months,existing_customer,declared_income,true_monthly_income,avg_monthly_credits,avg_monthly_debits,monthly_surplus,salary_credit_regularity,avg_savings_balance,savings_growth_rate_3m,upi_txn_count_monthly,upi_avg_ticket_size,has_existing_loan,existing_emi_amount,existing_dti,bounce_count_6m,credit_bureau_score,rent_share,auto_fuel_ev_share,education_share,healthcare_share,discretionary_share,mobile_app_logins_monthly,autopay_mandates_active,recent_large_txn_flag,recent_property_related_txn,recent_auto_dealer_txn,repayment_capacity_ratio,converted,recommended_product_true,employment_type_enc,predicted_income,lead_probability,is_high_quality_lead,predicted_product
CUST102249,37,Hyderabad,Salaried-Private,14,0,77107.0,92228.0,122542.0,64784.0,57759.0,0.881,500.0,0.011,26,1301.0,0,0.0,0.0,0,670,0.237,0.07,0.024,0.153,0.517,24,3,1,0,0,0.763,1,Personal Loan,2,100596.17,0.90339917,1,Personal Loan
CUST102250,40,Mumbai,Salaried-Private,46,0,82354.0,114655.0,110236.0,54290.0,55947.0,0.862,155996.0,-0.01,34,50.0,1,32145.0,0.28,0,640,0.105,0.067,0.022,0.015,0.511,19,3,0,1,0,0.615,0,Home Loan,2,112108.586,0.20453814,1,Home Loan
CUST102251,42,Pune,Salaried-Govt,59,1,22191.0,40171.0,35958.0,36435.0,-477.0,1.0,223942.0,0.012,7,1414.0,1,2010.0,0.05,0,740,0.311,0.02,0.121,0.048,0.451,20,2,0,0,0,0.639,0,Personal Loan,1,40133.24,0.090352416,0,Personal Loan
CUST102252,31,Jaipur,Salaried-Private,93,0,34442.0,44876.0,44688.0,34052.0,10636.0,1.0,59110.0,0.079,12,260.0,0,0.0,0.0,0,712,0.0,0.052,0.101,0.023,0.824,26,4,0,0,0,1.0,0,Personal Loan,2,42849.99,0.3454539,1,Personal Loan
CUST102253,40,Indore,Salaried-Govt,46,1,53183.0,43860.0,43297.0,36471.0,6826.0,0.983,148144.0,0.11,10,984.0,1,2581.0,0.059,0,681,0.151,0.118,0.091,0.015,0.566,25,3,0,1,0,0.79,0,Personal Loan,1,41835.457,0.9370226,1,Personal Loan
CUST102254,33,Bengaluru,Business Owner,174,1,65378.0,74257.0,95079.0,63133.0,31946.0,0.349,19510.0,0.171,17,2051.0,1,17178.0,0.231,1,683,0.307,0.119,0.0,0.024,0.319,11,0,0,0,1,0.462,0,Auto Loan,0,75238.62,0.008126253,0,Auto Loan
CUST102255,47,Kolkata,Salaried-Govt,3,0,50143.0,68529.0,61313.0,42969.0,18344.0,0.979,38136.0,0.072,18,50.0,0,0.0,0.0,0,711,0.168,0.034,0.063,0.022,0.713,20,5,1,1,0,0.832,1,Home Loan,1,64333.02,0.9899687,1,Home Loan
CUST102256,50,Chennai,Salaried-Private,170,1,110437.0,144833.0,168204.0,99799.0,68405.0,1.0,243365.0,0.028,44,903.0,1,33814.0,0.233,1,657,0.0,0.014,0.0,0.005,0.748,21,3,0,0,0,0.767,0,Personal Loan,2,130528.984,0.030837283,0,Personal Loan
CUST102257,45,Pune,Business Owner,97,0,98718.0,83528.0,105093.0,81685.0,23408.0,0.448,414679.0,0.111,14,493.0,0,0.0,0.0,0,772,0.094,0.113,0.086,0.041,0.666,15,1,0,0,0,0.906,0,Personal Loan,0,85819.39,0.018140642,0,Personal Loan
CUST102258,23,Ahmedabad,Salaried-Private,9,1,118196.0,120948.0,141858.0,123366.0,18492.0,0.932,417312.0,-0.038,39,874.0,1,10110.0,0.084,0,660,0.104,0.078,0.126,0.0,0.608,29,0,0,0,0,0.812,0,Mortgage Loan,2,121935.53,0.056006454,0,Mortgage Loan
CUST102259,57,Lucknow,Business Owner,23,1,57973.0,70323.0,78443.0,59246.0,19197.0,0.397,500.0,0.154,18,341.0,1,23480.0,0.334,0,708,0.375,0.113,0.0,0.014,0.165,6,2,0,0,0,0.291,0,Personal Loan,0,71025.12,0.0014605271,0,Personal Loan
CUST102260,23,Surat,Salaried-Govt,21,0,45056.0,49314.0,50580.0,46077.0,4503.0,0.922,138085.0,0.057,14,50.0,1,11280.0,0.229,1,603,0.281,0.002,0.035,0.107,0.347,25,2,0,1,0,0.49,0,Home Loan,1,49916.42,0.24774611,1,Home Loan
CUST102261,57,Indore,Salaried-Govt,53,1,64425.0,39827.0,52864.0,44365.0,8499.0,1.0,3063.0,0.022,8,273.0,0,0.0,0.0,0,739,0.293,0.059,0.035,0.025,0.588,21,3,0,0,0,0.707,0,Personal Loan,1,44579.426,0.17297071,0,Personal Loan
CUST102262,24,Pune,Business Owner,61,1,173446.0,129293.0,131002.0,69599.0,61403.0,0.645,100546.0,-0.037,48,824.0,1,44441.0,0.344,0,737,0.038,0.113,0.105,0.065,0.335,21,3,0,0,0,0.618,0,Personal Loan,0,128323.31,0.013312948,0,Personal Loan
CUST102263,41,Bengaluru,Salaried-Govt,116,1,71534.0,50690.0,60434.0,41938.0,18496.0,0.938,130048.0,0.09,10,1325.0,0,0.0,0.0,0,641,0.186,0.017,0.0,0.027,0.769,22,2,0,0,0,0.814,0,Personal Loan,1,50701.74,0.07759455,0,Personal Loan
CUST102264,26,Ahmedabad,Salaried-Private,58,1,43536.0,85464.0,87702.0,56067.0,31635.0,0.768,333107.0,0.018,25,853.0,1,8428.0,0.099,0,729,0.373,0.173,0.0,0.061,0.295,12,4,0,0,0,0.529,0,Personal Loan,2,85716.31,0.006572787,0,Personal Loan
CUST102265,26,Pune,Salaried-Private,131,1,81257.0,84847.0,65650.0,56171.0,9479.0,0.891,324446.0,0.032,25,1386.0,0,0.0,0.0,0,717,0.293,0.158,0.053,0.023,0.473,22,1,0,0,0,0.707,0,Personal Loan,2,73698.97,0.04605842,0,Personal Loan
CUST102266,46,Chennai,Self-Employed,55,1,27613.0,46922.0,47370.0,38042.0,9328.0,0.146,107795.0,-0.094,14,403.0,0,0.0,0.0,2,632,0.125,0.048,0.084,0.0,0.743,7,1,0,0,0,0.875,0,Personal Loan,3,47301.445,0.007601048,0,Personal Loan
CUST102267,48,Mumbai,Salaried-Govt,49,0,55678.0,48320.0,49603.0,36852.0,12752.0,0.917,112027.0,0.005,16,363.0,1,10894.0,0.225,0,686,0.28,0.048,0.056,0.029,0.362,27,3,0,0,0,0.494,0,Personal Loan,1,49130.113,0.021693015,0,Personal Loan
CUST102268,27,Pune,Salaried-Private,51,1,37737.0,29102.0,29931.0,27011.0,2920.0,0.932,111149.0,-0.005,7,822.0,0,0.0,0.0,0,768,0.032,0.079,0.103,0.0,0.786,20,3,0,0,0,0.968,1,Personal Loan,2,30732.785,0.8218661,1,Personal Loan
CUST102269,57,Mumbai,Self-Employed,61,0,12414.0,15000.0,14264.0,5480.0,8784.0,0.553,500.0,0.073,2,462.0,1,1098.0,0.073,0,719,0.083,0.07,0.09,0.018,0.666,22,0,0,0,0,0.844,0,Personal Loan,3,15203.016,0.030308202,0,Personal Loan
CUST102270,34,Delhi,Self-Employed,151,1,33704.0,41033.0,46936.0,28698.0,18238.0,0.789,186331.0,0.019,14,1211.0,0,0.0,0.0,0,809,0.0,0.133,0.005,0.058,0.804,21,2,0,0,0,1.0,1,Personal Loan,3,50018.613,0.71787095,1,Personal Loan
CUST102271,34,Jaipur,Salaried-Private,46,1,12224.0,15000.0,17408.0,10910.0,6498.0,0.93,10440.0,-0.172,5,50.0,1,1972.0,0.131,0,634,0.172,0.007,0.043,0.103,0.543,27,4,0,0,0,0.696,0,Personal Loan,2,16966.654,0.017900052,0,Personal Loan
CUST102272,33,Bengaluru,Salaried-Private,51,1,78335.0,66739.0,67014.0,51287.0,15727.0,0.921,146219.0,0.007,26,1081.0,1,7203.0,0.108,0,710,0.262,0.008,0.08,0.0,0.542,30,1,0,0,0,0.63,0,Personal Loan,2,68871.484,0.06445698,0,Personal Loan
CUST102273,39,Surat,Salaried-Private,172,1,71244.0,59290.0,59460.0,48727.0,10732.0,0.888,62587.0,-0.076,18,1254.0,1,9920.0,0.167,1,656,0.07,0.076,0.0,0.02,0.666,19,5,1,0,0,0.762,1,Personal Loan,2,58502.46,0.41944692,1,Personal Loan
CUST102274,29,Delhi,Salaried-Private,118,0,26709.0,25694.0,22930.0,16504.0,6426.0,1.0,1695.0,-0.043,8,833.0,0,0.0,0.0,0,735,0.175,0.09,0.0,0.031,0.705,20,6,0,0,0,0.825,1,Personal Loan,2,20350.428,0.2269223,1,Personal Loan
CUST102275,37,Mumbai,Salaried-Private,36,1,54590.0,52676.0,57319.0,27703.0,29617.0,0.901,131288.0,0.12,20,1106.0,1,12082.0,0.229,0,751,0.085,0.058,0.0,0.032,0.596,20,3,0,0,1,0.685,1,Auto Loan,2,54924.797,0.8387797,1,Auto Loan
CUST102276,30,Hyderabad,Salaried-Private,156,1,54016.0,53268.0,66942.0,53099.0,13842.0,0.795,114783.0,-0.095,11,325.0,0,0.0,0.0,0,617,0.115,0.114,0.124,0.032,0.615,18,3,0,1,1,0.885,0,Home Loan,2,56073.25,0.83300835,1,Home Loan
CUST102277,24,Lucknow,Salaried-Private,35,1,124786.0,116043.0,145842.0,108368.0,37474.0,1.0,190532.0,0.064,31,234.0,1,29997.0,0.258,0,783,0.06,0.142,0.193,0.053,0.293,30,2,1,0,0,0.681,1,Personal Loan,2,116529.97,0.8486572,1,Personal Loan
CUST102278,35,Pune,Salaried-Private,31,1,81828.0,68163.0,65445.0,29819.0,35626.0,0.879,107085.0,-0.001,19,826.0,1,3875.0,0.057,0,900,0.335,0.105,0.0,0.012,0.491,21,1,0,0,0,0.608,0,Personal Loan,2,67304.56,0.08657862,0,Personal Loan
CUST102279,46,Mumbai,Self-Employed,81,0,92133.0,102432.0,138148.0,92121.0,46027.0,0.29,418838.0,-0.016,26,289.0,0,0.0,0.0,3,679,0.103,0.082,0.082,0.022,0.711,9,0,1,0,0,0.897,1,Personal Loan,3,106965.78,0.52108204,1,Personal Loan
CUST102280,49,Indore,Salaried-Private,125,1,59089.0,58701.0,58447.0,46017.0,12430.0,0.889,298742.0,-0.038,19,800.0,0,0.0,0.0,0,648,0.156,0.047,0.129,0.046,0.622,32,3,0,1,1,0.844,0,Home Loan,2,60984.082,0.51674175,1,Home Loan
CUST102281,35,Kolkata,Business Owner,36,0,128408.0,130196.0,116865.0,118919.0,-2054.0,0.44,479036.0,0.066,27,801.0,0,0.0,0.0,0,686,0.123,0.065,0.0,0.002,0.811,20,1,0,0,0,0.877,0,Mortgage Loan,0,124895.56,0.021481648,0,Mortgage Loan
CUST102282,34,Hyderabad,Business Owner,136,0,120156.0,123167.0,104165.0,54579.0,49586.0,0.579,272951.0,0.075,40,616.0,1,6493.0,0.053,0,688,0.224,0.0,0.066,0.006,0.651,12,0,0,0,0,0.724,0,Personal Loan,0,103682.56,0.0034139145,0,Personal Loan
CUST102283,50,Jaipur,Salaried-Govt,30,1,35014.0,44804.0,39811.0,34326.0,5485.0,0.99,500.0,-0.098,14,791.0,0,0.0,0.0,0,669,0.485,0.0,0.135,0.027,0.353,26,0,0,0,0,0.515,0,Personal Loan,1,43390.03,0.041533094,0,Personal Loan
CUST102284,46,Indore,Business Owner,141,1,96141.0,123582.0,135948.0,71541.0,64407.0,0.682,338706.0,0.132,38,967.0,0,0.0,0.0,0,785,0.52,0.136,0.023,0.006,0.315,18,4,1,0,0,0.48,1,Mortgage Loan,0,124053.016,0.9177339,1,Mortgage Loan
CUST102285,52,Hyderabad,Business Owner,19,0,195445.0,169612.0,171542.0,84277.0,87265.0,0.139,476115.0,-0.055,66,600.0,0,0.0,0.0,3,495,0.16,0.165,0.036,0.0,0.639,9,0,0,0,0,0.84,0,Mortgage Loan,0,169907.47,0.010754012,0,Mortgage Loan
CUST102286,54,Chennai,Salaried-Private,85,0,51255.0,64038.0,61169.0,30701.0,30467.0,0.945,189359.0,0.071,18,412.0,1,17692.0,0.276,0,752,0.236,0.0,0.139,0.0,0.349,24,2,0,0,0,0.488,0,Personal Loan,2,61579.875,0.009611345,0,Personal Loan
CUST102287,51,Mumbai,Self-Employed,116,1,59472.0,65608.0,60549.0,50189.0,10360.0,0.528,5808.0,-0.054,13,1061.0,1,10373.0,0.158,0,831,0.301,0.093,0.013,0.028,0.407,17,1,0,0,0,0.54,0,Personal Loan,3,54611.34,0.006964976,0,Personal Loan
CUST102288,55,Delhi,Salaried-Private,50,0,86850.0,88117.0,78167.0,58108.0,20059.0,0.814,270967.0,0.003,26,787.0,0,0.0,0.0,0,834,0.337,0.0,0.002,0.085,0.576,24,3,0,1,0,0.663,0,Home Loan,2,85854.03,0.55142146,1,Home Loan
CUST102289,37,Kolkata,Self-Employed,111,0,18039.0,32298.0,29602.0,19637.0,9965.0,0.482,133791.0,-0.062,9,876.0,0,0.0,0.0,0,806,0.262,0.159,0.029,0.046,0.504,17,1,0,0,0,0.738,0,Personal Loan,3,30656.7,0.019672528,0,Personal Loan
CUST102290,36,Bengaluru,Salaried-Govt,124,0,30429.0,25824.0,31048.0,24913.0,6135.0,1.0,8420.0,-0.002,7,941.0,0,0.0,0.0,0,670,0.319,0.059,0.17,0.0,0.452,17,4,1,0,0,0.681,1,Personal Loan,1,28173.51,0.84438825,1,Personal Loan
CUST102291,34,Surat,Salaried-Private,118,0,18540.0,15000.0,19808.0,14407.0,5401.0,0.821,42405.0,0.024,3,724.0,1,3295.0,0.22,0,855,0.236,0.211,0.098,0.092,0.143,21,1,0,0,0,0.545,0,Personal Loan,2,15972.117,0.03081584,0,Personal Loan
CUST102292,31,Surat,Salaried-Private,73,0,24767.0,28579.0,38003.0,28118.0,9885.0,0.944,16642.0,-0.052,16,478.0,1,2320.0,0.081,0,761,0.111,0.022,0.08,0.01,0.696,29,1,1,0,0,0.808,1,Personal Loan,2,35871.324,0.96657383,1,Personal Loan
CUST102293,49,Delhi,Business Owner,139,1,108018.0,96922.0,111757.0,74359.0,37398.0,0.67,159300.0,0.065,30,342.0,1,33279.0,0.343,0,848,0.318,0.029,0.08,0.093,0.136,11,3,0,1,0,0.339,1,Home Loan,0,109499.375,0.68000495,1,Home Loan
CUST102294,48,Hyderabad,Salaried-Private,132,0,96160.0,79694.0,77794.0,41623.0,36171.0,1.0,30042.0,0.076,21,606.0,0,0.0,0.0,0,827,0.203,0.084,0.0,0.027,0.686,15,5,0,0,0,0.797,1,Personal Loan,2,73963.46,0.6493323,1,Personal Loan
CUST102295,51,Bengaluru,Salaried-Private,60,1,24092.0,42594.0,40457.0,41445.0,-989.0,0.863,54261.0,0.256,8,891.0,0,0.0,0.0,0,754,0.226,0.114,0.082,0.041,0.536,17,3,0,0,0,0.774,0,Personal Loan,2,38345.91,0.18208423,1,Personal Loan
CUST102296,28,Chennai,Salaried-Private,132,1,71318.0,48303.0,56197.0,54628.0,1569.0,0.936,62096.0,0.114,11,914.0,0,0.0,0.0,0,706,0.024,0.109,0.014,0.015,0.839,17,1,0,0,0,0.976,0,Personal Loan,2,47839.473,0.24692222,1,Personal Loan
CUST102297,40,Pune,Salaried-Govt,165,1,85294.0,52185.0,52865.0,53195.0,-329.0,0.971,126204.0,0.134,13,722.0,1,15856.0,0.304,0,900,0.094,0.118,0.03,0.018,0.435,23,2,1,0,0,0.602,1,Personal Loan,1,52035.11,0.85037446,1,Personal Loan
CUST102298,30,Hyderabad,Self-Employed,147,1,70372.0,84961.0,94459.0,58841.0,35618.0,0.746,266399.0,-0.102,26,826.0,1,23737.0,0.279,0,562,0.14,0.046,0.027,0.085,0.422,21,5,0,0,0,0.58,0,Personal Loan,3,84467.51,0.0026771394,0,Personal Loan
CUST102299,54,Chennai,Self-Employed,132,1,77275.0,120941.0,162008.0,96760.0,65248.0,0.36,438322.0,-0.117,37,98.0,0,0.0,0.0,1,680,0.25,0.119,0.11,0.023,0.498,16,2,0,0,0,0.75,0,Mortgage Loan,3,120453.72,0.006080766,0,Mortgage Loan
CUST102300,32,Kolkata,Salaried-Private,138,1,31162.0,26752.0,28959.0,18690.0,10269.0,0.929,21991.0,0.016,2,418.0,0,0.0,0.0,0,601,0.402,0.193,0.172,0.068,0.165,21,2,1,0,0,0.598,1,Personal Loan,2,26020.414,0.8274198,1,Personal Loan
CUST102301,28,Kolkata,Salaried-Private,145,1,56418.0,62036.0,86335.0,78853.0,7482.0,0.911,145153.0,0.183,14,985.0,0,0.0,0.0,0,737,0.28,0.108,0.0,0.032,0.58,19,4,0,0,0,0.72,0,Personal Loan,2,66834.17,0.21270591,1,Personal Loan
CUST102302,42,Bengaluru,Salaried-Private,54,1,92617.0,95565.0,84190.0,60614.0,23576.0,0.911,14598.0,0.238,28,233.0,0,0.0,0.0,0,759,0.164,0.011,0.12,0.025,0.68,22,2,0,0,0,0.836,0,Personal Loan,2,88207.66,0.20650142,1,Personal Loan
CUST102303,53,Jaipur,Salaried-Govt,130,1,74531.0,58684.0,65557.0,40791.0,24766.0,0.986,95888.0,-0.015,15,721.0,1,8224.0,0.14,0,671,0.068,0.086,0.034,0.055,0.617,23,3,0,0,0,0.792,0,Personal Loan,1,60430.605,0.096526876,0,Personal Loan
CUST102304,55,Lucknow,Self-Employed,38,1,56732.0,90143.0,98892.0,77679.0,21213.0,0.956,168036.0,-0.007,29,676.0,0,0.0,0.0,0,677,0.336,0.0,0.1,0.025,0.538,18,2,0,1,0,0.664,1,Home Loan,3,91724.6,0.7966557,1,Home Loan
CUST102305,26,Jaipur,Self-Employed,66,0,42867.0,80977.0,73073.0,42926.0,30147.0,0.613,33702.0,0.084,21,593.0,1,8386.0,0.104,0,599,0.225,0.102,0.068,0.0,0.501,25,1,0,0,0,0.672,0,Personal Loan,3,70238.12,0.0072933054,0,Personal Loan
CUST102306,34,Ahmedabad,Salaried-Private,168,1,78810.0,88675.0,103772.0,49398.0,54373.0,0.95,233983.0,0.024,24,989.0,1,21135.0,0.238,0,769,0.0,0.0,0.004,0.0,0.757,21,5,1,0,0,0.762,1,Personal Loan,2,88272.414,0.91027963,1,Personal Loan
CUST102307,28,Indore,Salaried-Govt,53,1,99157.0,83765.0,107188.0,79669.0,27519.0,0.988,131207.0,0.026,35,764.0,0,0.0,0.0,0,687,0.311,0.103,0.003,0.053,0.529,20,2,0,0,0,0.689,0,Personal Loan,1,93155.016,0.11923106,0,Personal Loan
CUST102308,33,Hyderabad,Salaried-Private,152,0,22629.0,29872.0,41235.0,25859.0,15376.0,1.0,60686.0,0.091,6,51.0,0,0.0,0.0,0,768,0.231,0.058,0.033,0.0,0.679,18,2,0,0,0,0.769,0,Personal Loan,2,34337.184,0.17508638,1,Personal Loan
CUST102309,41,Jaipur,Salaried-Govt,77,1,48600.0,51874.0,57668.0,41378.0,16289.0,0.913,188652.0,0.257,16,908.0,0,0.0,0.0,1,665,0.0,0.12,0.073,0.045,0.762,19,7,0,0,0,1.0,0,Personal Loan,1,54961.973,0.08691894,0,Personal Loan
CUST102310,32,Bengaluru,Salaried-Govt,40,0,38221.0,39397.0,30138.0,9041.0,21097.0,0.979,45641.0,0.144,7,396.0,1,9021.0,0.229,0,751,0.261,0.063,0.082,0.0,0.365,14,2,0,1,0,0.51,1,Personal Loan,1,30106.027,0.80881196,1,Personal Loan
CUST102311,25,Bengaluru,Self-Employed,20,0,29010.0,67555.0,75766.0,42385.0,33380.0,0.644,207750.0,0.19,15,50.0,0,0.0,0.0,0,785,0.196,0.145,0.256,0.037,0.366,11,1,0,0,0,0.804,0,Personal Loan,3,66566.81,0.031850122,0,Personal Loan
CUST102312,40,Chennai,Salaried-Govt,100,1,17878.0,56422.0,65523.0,46645.0,18878.0,0.795,223676.0,-0.108,18,1021.0,1,2865.0,0.051,0,766,0.028,0.094,0.086,0.084,0.657,19,1,0,0,0,0.921,0,Personal Loan,1,59844.523,0.07194765,0,Personal Loan
CUST102313,24,Chennai,Business Owner,82,0,78835.0,110634.0,112263.0,50187.0,62076.0,0.605,428421.0,0.126,34,57.0,1,9871.0,0.089,0,737,0.431,0.126,0.0,0.0,0.354,12,3,0,1,0,0.48,0,Home Loan,0,113284.31,0.13321474,0,Home Loan
CUST102314,30,Lucknow,Salaried-Private,93,1,72109.0,67200.0,72728.0,32958.0,39770.0,0.91,101996.0,-0.036,17,473.0,1,8736.0,0.13,0,717,0.239,0.037,0.136,0.051,0.407,17,4,0,0,0,0.631,0,Personal Loan,2,67076.336,0.024606748,0,Personal Loan
CUST102315,23,Delhi,Salaried-Private,10,1,62600.0,55099.0,53859.0,39154.0,14705.0,0.945,18789.0,0.174,18,797.0,1,13952.0,0.253,0,771,0.128,0.034,0.09,0.075,0.42,21,3,1,0,0,0.619,1,Personal Loan,2,55378.77,0.8707964,1,Personal Loan
CUST102316,26,Indore,Salaried-Private,50,1,141410.0,124216.0,127936.0,108270.0,19666.0,0.856,91311.0,0.149,39,613.0,0,0.0,0.0,0,671,0.092,0.0,0.037,0.007,0.864,21,4,0,1,0,0.908,1,Home Loan,2,122406.28,0.95235497,1,Home Loan
CUST102317,38,Delhi,Salaried-Govt,3,1,66341.0,56668.0,68151.0,38130.0,30021.0,0.854,500.0,0.088,20,338.0,1,18450.0,0.326,0,708,0.163,0.0,0.0,0.004,0.507,17,2,0,0,0,0.511,0,Personal Loan,1,59100.55,0.012720085,0,Personal Loan
CUST102318,52,Chennai,Salaried-Govt,56,1,38592.0,46801.0,58892.0,39624.0,19268.0,0.887,132401.0,-0.019,17,153.0,1,12762.0,0.273,0,757,0.167,0.066,0.029,0.045,0.421,26,1,0,0,0,0.56,0,Personal Loan,1,50376.285,0.014768143,0,Personal Loan
CUST102319,50,Surat,Salaried-Govt,167,1,52967.0,69272.0,59532.0,40302.0,19230.0,0.969,202421.0,0.001,16,270.0,0,0.0,0.0,0,867,0.255,0.064,0.13,0.08,0.471,17,1,1,0,0,0.745,1,Personal Loan,1,63857.543,0.80817807,1,Personal Loan
CUST102320,26,Chennai,Self-Employed,29,1,61738.0,67825.0,66014.0,28966.0,37048.0,0.15,134029.0,0.008,14,111.0,0,0.0,0.0,2,619,0.157,0.084,0.083,0.121,0.554,13,0,0,0,0,0.843,0,Personal Loan,3,63736.445,0.009002289,0,Personal Loan
CUST102321,24,Lucknow,Salaried-Private,125,1,60833.0,64667.0,52492.0,48981.0,3512.0,0.91,500.0,0.101,16,587.0,0,0.0,0.0,0,647,0.136,0.019,0.143,0.0,0.701,18,4,0,0,0,0.864,0,Personal Loan,2,53286.24,0.05494047,0,Personal Loan
CUST102322,34,Indore,Self-Employed,4,1,10000.0,15000.0,19886.0,13663.0,6223.0,0.657,18781.0,0.072,4,377.0,0,0.0,0.0,0,745,0.205,0.07,0.139,0.056,0.529,15,2,0,1,0,0.795,1,Personal Loan,3,15679.41,0.7713129,1,Personal Loan
CUST102323,45,Surat,Self-Employed,102,1,86811.0,101443.0,119765.0,82518.0,37247.0,0.582,392623.0,0.154,32,50.0,0,0.0,0.0,0,826,0.134,0.141,0.063,0.011,0.652,19,1,0,0,0,0.866,1,Personal Loan,3,104280.78,0.5748858,1,Personal Loan
CUST102324,49,Ahmedabad,Salaried-Private,166,1,136987.0,100765.0,75559.0,59475.0,16084.0,0.982,273526.0,0.169,42,505.0,0,0.0,0.0,0,802,0.172,0.086,0.0,0.0,0.742,21,5,0,0,0,0.828,1,Personal Loan,2,98902.11,0.8533515,1,Personal Loan
CUST102325,51,Ahmedabad,Salaried-Private,63,1,13045.0,15000.0,15605.0,6854.0,8751.0,0.901,44619.0,-0.028,5,328.0,1,3654.0,0.244,0,728,0.352,0.062,0.0,0.021,0.322,17,3,0,0,0,0.405,0,Personal Loan,2,15984.5625,0.00385326,0,Personal Loan
CUST102326,34,Bengaluru,Salaried-Private,37,0,49901.0,38417.0,38705.0,34277.0,4428.0,0.971,259782.0,0.078,11,784.0,0,0.0,0.0,0,839,0.128,0.077,0.0,0.021,0.774,23,5,0,0,0,0.872,1,Personal Loan,2,41541.23,0.8705421,1,Personal Loan
CUST102327,28,Chennai,Salaried-Private,103,0,162153.0,103302.0,96753.0,87959.0,8794.0,0.915,236779.0,0.077,34,831.0,0,0.0,0.0,0,564,0.165,0.135,0.147,0.033,0.52,29,4,1,1,0,0.835,1,Home Loan,2,100978.12,0.8990486,1,Home Loan
CUST102328,23,Surat,Self-Employed,52,1,29575.0,40622.0,48967.0,36495.0,12472.0,0.429,500.0,0.032,11,1321.0,0,0.0,0.0,1,788,0.088,0.07,0.084,0.047,0.71,18,2,0,0,0,0.912,0,Personal Loan,3,43451.03,0.046992,0,Personal Loan
CUST102329,28,Ahmedabad,Business Owner,160,0,101771.0,89288.0,107325.0,86203.0,21122.0,0.128,13246.0,0.115,17,974.0,0,0.0,0.0,1,660,0.313,0.029,0.033,0.039,0.586,12,1,1,0,0,0.687,0,Personal Loan,0,86650.766,0.038474914,0,Personal Loan
CUST102330,25,Hyderabad,Salaried-Govt,153,1,24189.0,32712.0,35670.0,23589.0,12081.0,0.969,73875.0,0.079,9,106.0,1,4686.0,0.143,0,785,0.0,0.029,0.012,0.079,0.737,27,0,0,0,1,0.857,1,Auto Loan,1,34537.047,0.9475577,1,Auto Loan
CUST102331,53,Pune,Salaried-Private,118,1,18755.0,15000.0,14306.0,12524.0,1783.0,0.876,27422.0,-0.006,8,50.0,0,0.0,0.0,0,817,0.08,0.027,0.124,0.105,0.663,33,4,1,0,0,0.92,1,Personal Loan,2,17509.693,0.930186,1,Personal Loan
CUST102332,32,Hyderabad,Self-Employed,116,1,23686.0,36014.0,34394.0,19669.0,14725.0,0.375,55534.0,0.029,11,50.0,0,0.0,0.0,0,728,0.266,0.026,0.0,0.031,0.678,14,1,0,0,0,0.734,0,Personal Loan,3,35090.15,0.012875796,0,Personal Loan
CUST102333,51,Bengaluru,Self-Employed,109,0,42589.0,80479.0,85033.0,60728.0,24305.0,0.509,126219.0,0.012,27,399.0,0,0.0,0.0,0,721,0.162,0.107,0.0,0.01,0.72,16,0,0,1,0,0.838,0,Home Loan,3,82231.13,0.091383904,0,Home Loan
CUST102334,42,Surat,Salaried-Private,133,1,50705.0,43556.0,42748.0,30988.0,11760.0,0.941,27151.0,-0.018,13,50.0,0,0.0,0.0,1,677,0.286,0.162,0.0,0.022,0.53,21,1,1,0,0,0.714,1,Personal Loan,2,43114.082,0.9054733,1,Personal Loan
CUST102335,41,Chennai,Self-Employed,84,1,10045.0,15000.0,15737.0,11221.0,4516.0,0.443,35411.0,0.033,6,342.0,1,2332.0,0.155,0,865,0.157,0.035,0.055,0.021,0.576,15,1,0,0,0,0.688,0,Personal Loan,3,15498.789,0.021291748,0,Personal Loan
CUST102336,38,Pune,Salaried-Private,174,0,74883.0,67498.0,76523.0,69823.0,6700.0,0.925,262670.0,-0.064,17,666.0,0,0.0,0.0,0,758,0.099,0.006,0.0,0.006,0.888,27,0,0,1,0,0.901,1,Home Loan,2,69401.94,0.98228616,1,Home Loan
CUST102337,51,Mumbai,Salaried-Private,64,1,18410.0,15000.0,12300.0,13700.0,-1401.0,0.959,65978.0,0.078,6,368.0,1,2724.0,0.182,0,748,0.165,0.0,0.118,0.0,0.535,21,3,0,0,0,0.653,0,Personal Loan,2,15812.019,0.0703005,0,Personal Loan
CUST102338,24,Indore,Salaried-Private,4,1,83235.0,72676.0,68044.0,47647.0,20398.0,0.833,316573.0,0.152,19,789.0,1,4317.0,0.059,0,860,0.025,0.164,0.047,0.0,0.705,23,1,0,0,0,0.916,1,Personal Loan,2,70418.336,0.7807196,1,Personal Loan
CUST102339,26,Surat,Salaried-Private,126,1,40215.0,41844.0,43725.0,35184.0,8541.0,1.0,15317.0,0.044,16,346.0,1,10557.0,0.252,0,684,0.081,0.118,0.0,0.057,0.491,28,4,0,0,0,0.667,0,Personal Loan,2,44558.87,0.035533544,0,Personal Loan
